date,id,rawContent,quotedTweet,topic,sentiment
2023-01-28 10:33:28+00:00,1.619282503390597e+18,Congratulations and health and happiness to the baby and mom.,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/iamShharukh/status/1619282172380332033', 'date': '2023-01-28T10:32:09+00:00', 'rawContent': 'Hii @iamsrk going to become father after 6 years of marriage its was very depressing time please wish me good luck for new life plz plz plz reply!!?', 'renderedContent': 'Hii @iamsrk going to become father after 6 years of marriage its was very depressing time please wish me good luck for new life plz plz plz reply!!?', 'id': 1619282172380332033, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamShharukh', 'id': 1235941407870730245, 'displayname': 'Sharukh Shaikh', 'rawDescription': 'Pharmacist  & #wazirxwarriors', 'renderedDescription': 'Pharmacist  & #wazirxwarriors', 'descriptionLinks': None, 'verified': False, 'created': '2020-03-06T14:53:01+00:00', 'followersCount': 64, 'friendsCount': 921, 'statusesCount': 556, 'favouritesCount': 609, 'listedCount': 7, 'mediaCount': 43, 'location': 'Solapur, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1235941871060320256/DNnH6rVa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1235941407870730245/1583506518', 'label': None, 'description': 'Pharmacist  & #wazirxwarriors', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamShharukh'}, 'replyCount': 21, 'retweetCount': 28, 'likeCount': 227, 'quoteCount': 2, 'conversationId': 1619282172380332033, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': {'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': 75.73808, 'latitude': 17.558291}, 'place': {'_type': 'snscrape.modules.twitter.Place', 'id': '1e04671851f6fa2e', 'fullName': 'Solapur, India', 'name': 'Solapur', 'type': 'city', 'country': 'India', 'countryCode': 'IN'}, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 775194, 'vibe': None, 'content': 'Hii @iamsrk going to become father after 6 years of marriage its was very depressing time please wish me good luck for new life plz plz plz reply!!?', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'iamShharukh'}",A mother has given birth to a baby,Positive
,,,,Beholders Eye ,Neutral
2023-01-28 10:26:18+00:00,1.619280699542106e+18,Ashutosh ji and Dimpleji are very magnanimous actors and lovely and very gentle to work with. And they were Too funny in the hologram scene ha ha #Pathaan,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/typosaidiloveya/status/1619280020668817408', 'date': '2023-01-28T10:23:36+00:00', 'rawContent': 'How was it working with Dimple Kapadia and Ashutosh Rana? #AskSRK @iamsrk', 'renderedContent': 'How was it working with Dimple Kapadia and Ashutosh Rana? #AskSRK @iamsrk', 'id': 1619280020668817408, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'typosaidiloveya', 'id': 3146217062, 'displayname': 'only pathaan matters', 'rawDescription': 'my heart is full of people i adore but there is not enough space here to name them all 💛💚', 'renderedDescription': 'my heart is full of people i adore but there is not enough space here to name them all 💛💚', 'descriptionLinks': None, 'verified': False, 'created': '2015-04-09T14:20:46+00:00', 'followersCount': 1315, 'friendsCount': 1136, 'statusesCount': 38209, 'favouritesCount': 78092, 'listedCount': 9, 'mediaCount': 2153, 'location': 'India', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'instagram.com/typosaidilovey…', 'url': 'https://instagram.com/typosaidiloveya?igshid=1n87tw2t01eup', 'tcourl': 'https://t.co/FMMg3br7eI', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1620154289602850819/Dpj1pwma_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3146217062/1675109508', 'label': None, 'description': 'my heart is full of people i adore but there is not enough space here to name them all 💛💚', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/FMMg3br7eI', 'linkUrl': 'https://instagram.com/typosaidiloveya?igshid=1n87tw2t01eup', 'url': 'https://twitter.com/typosaidiloveya'}, 'replyCount': 34, 'retweetCount': 26, 'likeCount': 180, 'quoteCount': 2, 'conversationId': 1619280020668817408, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['AskSRK'], 'cashtags': None, 'card': None, 'viewCount': 619567, 'vibe': None, 'content': 'How was it working with Dimple Kapadia and Ashutosh Rana? #AskSRK @iamsrk', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'typosaidiloveya'}",Magnanimous actors Ashutosh Ji and Dimple Ji,undefined
,,,,Pathaani culture ,Positive
,,,,"Aditya Chopra, Siddharth Anand ",undefined
2023-01-28 10:18:41+00:00,1.6192787858573558e+18,Oh wow. Please be safe and enjoy yourselves. Thanks #Pathaan,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/KingsSrkian/status/1619274652035190784', 'date': '2023-01-28T10:02:16+00:00', 'rawContent': ""@iamsrk Sir Aurangabad SRK WARRIOR'S Ka jalwa kesa laga ..?\n\n#AskSRK https://t.co/pnHa1Erabl"", 'renderedContent': ""@iamsrk Sir Aurangabad SRK WARRIOR'S Ka jalwa kesa laga ..?\n\n#AskSRK https://t.co/pnHa1Erabl"", 'id': 1619274652035190784, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'KingsSrkian', 'id': 4451857693, 'displayname': '🔥MAHROOF🔥', 'rawDescription': ""KING'S ♔  @iamSRK"", 'renderedDescription': ""KING'S ♔  @iamSRK"", 'descriptionLinks': None, 'verified': False, 'created': '2015-12-04T10:14:26+00:00', 'followersCount': 3349, 'friendsCount': 503, 'statusesCount': 64592, 'favouritesCount': 12504, 'listedCount': 19, 'mediaCount': 4024, 'location': 'Apni Dunya ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/957143198823927808/s8-4vml7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4451857693/1514666723', 'label': None, 'description': ""KING'S ♔  @iamSRK"", 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/KingsSrkian'}, 'replyCount': 47, 'retweetCount': 495, 'likeCount': 3438, 'quoteCount': 24, 'conversationId': 1619274652035190784, 'lang': 'in', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1619274573299736577/pu/img/6fGsjC8Yx6WsBBV9.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274573299736577/pu/vid/540x540/dhSiTjlXhQWHlQ0_.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274573299736577/pu/vid/720x720/MLpubHLQ0xDuA8I6.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274573299736577/pu/pl/3kHdkj6EJ3maL_zx.m3u8?tag=12&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274573299736577/pu/vid/320x320/IHzMU2_vgQZK1dqx.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 432000}], 'duration': 38.566, 'views': 530124, 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['AskSRK'], 'cashtags': None, 'card': None, 'viewCount': 1525423, 'vibe': None, 'content': ""@iamsrk Sir Aurangabad SRK WARRIOR'S Ka jalwa kesa laga ..?\n\n#AskSRK https://t.co/pnHa1Erabl"", 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'KingsSrkian'}",Enjoying a pathaan,Appreciation
2023-01-28 10:16:08+00:00,1.6192781414696591e+18,Thank u so much for all the love but enjoy safely. #Pathaan,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/iamrealvaibhav/status/1619274661262663681', 'date': '2023-01-28T10:02:18+00:00', 'rawContent': '#AskSRK @iamsrk sir scenes from FDFS delhi by SRK universe https://t.co/fpwJs1u7Lf', 'renderedContent': '#AskSRK @iamsrk sir scenes from FDFS delhi by SRK universe https://t.co/fpwJs1u7Lf', 'id': 1619274661262663681, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'iamrealvaibhav', 'id': 842626459160248320, 'displayname': 'Why Bhav ❁', 'rawDescription': '𝑫𝒊𝒍 𝑻𝒐𝒅𝒖 𝑯𝒂𝒅𝒅𝒊 𝑩𝒉𝒊,\n𝑲𝒖𝒏𝒈-𝑭𝒖 𝑲𝒉𝒆𝒍𝒖 𝑲𝒂𝒃𝒂𝒅𝒅𝒊 𝑩𝒉𝒊\n\n           SRK💗', 'renderedDescription': '𝑫𝒊𝒍 𝑻𝒐𝒅𝒖 𝑯𝒂𝒅𝒅𝒊 𝑩𝒉𝒊,\n𝑲𝒖𝒏𝒈-𝑭𝒖 𝑲𝒉𝒆𝒍𝒖 𝑲𝒂𝒃𝒂𝒅𝒅𝒊 𝑩𝒉𝒊\n\n           SRK💗', 'descriptionLinks': None, 'verified': False, 'created': '2017-03-17T06:39:37+00:00', 'followersCount': 44, 'friendsCount': 115, 'statusesCount': 347, 'favouritesCount': 1128, 'listedCount': 0, 'mediaCount': 50, 'location': 'New Delhi, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1627376466379038720/qKKJEItm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/842626459160248320/1676831722', 'label': None, 'description': '𝑫𝒊𝒍 𝑻𝒐𝒅𝒖 𝑯𝒂𝒅𝒅𝒊 𝑩𝒉𝒊,\n𝑲𝒖𝒏𝒈-𝑭𝒖 𝑲𝒉𝒆𝒍𝒖 𝑲𝒂𝒃𝒂𝒅𝒅𝒊 𝑩𝒉𝒊\n\n           SRK💗', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamrealvaibhav'}, 'replyCount': 24, 'retweetCount': 311, 'likeCount': 2737, 'quoteCount': 10, 'conversationId': 1619274661262663681, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1619274550499475456/pu/img/TyBPuTn0aUt3mKQu.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274550499475456/pu/vid/1280x720/l6VBHebH20GLA6tT.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274550499475456/pu/vid/480x270/4OxqxuERSjfOiBXA.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274550499475456/pu/vid/640x360/giYazlCuEnFPQnpP.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1619274550499475456/pu/pl/oo1gV4EwYK-qhdtp.m3u8?tag=12&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}], 'duration': 35.6, 'views': 301844, 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['AskSRK'], 'cashtags': None, 'card': None, 'viewCount': 800302, 'vibe': None, 'content': '#AskSRK @iamsrk sir scenes from FDFS delhi by SRK universe https://t.co/fpwJs1u7Lf', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'iamrealvaibhav'}",Expressing gratitude ,Positive
,,,,Phone Numbers ,Joy
,,,,Unity of Indian citizens ,Positive
2023-01-28 10:03:57+00:00,1.619275075257254e+18,Aawwww! Please give her a hug and tell he Pathaan uncle loves her. #Pathaan,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/rohanban/status/1619274702199099392', 'date': '2023-01-28T10:02:28+00:00', 'rawContent': '@iamsrk Even my 5 years daughter started loving you as #pathaan Waiting for your reply on this #AskSRK\n@iamsrk', 'renderedContent': '@iamsrk Even my 5 years daughter started loving you as #pathaan Waiting for your reply on this #AskSRK\n@iamsrk', 'id': 1619274702199099392, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'rohanban', 'id': 209540593, 'displayname': 'Rohan Banerjee', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': '2010-10-29T11:42:43+00:00', 'followersCount': 167, 'friendsCount': 92, 'statusesCount': 3657, 'favouritesCount': 2503, 'listedCount': 1, 'mediaCount': 56, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1618621571714936834/4Q85hhqE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/209540593/1522509742', 'label': None, 'description': '', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/rohanban'}, 'replyCount': 12, 'retweetCount': 42, 'likeCount': 261, 'quoteCount': 1, 'conversationId': 1619274702199099392, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'iamsrk', 'id': 101311381, 'displayname': 'Shah Rukh Khan', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/iamsrk'}], 'coordinates': None, 'place': None, 'hashtags': ['pathaan', 'AskSRK'], 'cashtags': None, 'card': None, 'viewCount': 555404, 'vibe': None, 'content': '@iamsrk Even my 5 years daughter started loving you as #pathaan Waiting for your reply on this #AskSRK\n@iamsrk', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'rohanban'}",Pathaan Uncle ,Love
