date,id,rawContent,quotedTweet,topic,sentiment
2023-01-22 10:30:07+00:00,1617107335398453249,@BillyM2k One of my favorite features,,Features ,Neutral
2023-01-22 02:30:29+00:00,1616986629423632385,@BillFOXLA @FoxNews Where have they *not* found classified documents? That might be a shorter list.,,Classified documents ,Neutral
2023-01-22 00:26:55+00:00,1616955534879645696,@DrNickA True,,Dr. Nicka,Positive
2023-01-22 00:09:28+00:00,1616951140339560448,@ashleevance https://t.co/5wtmeY5oQn,,ashleevance,Neutral
2023-01-22 00:06:35+00:00,1616950415735808001,"@WallStreetSilv @CommunityNotes We are going to great lengths to avoid the Wikipedia left wing editorial control problem. By the same token, Community Notes cannot be biased towards the right either. Maximizing for truth is the goal.",,Avoiding Wikipedia editorial control.,Neutral.
2023-01-22 00:01:08+00:00,1616949045507035136,@JonErlichman Always liked that design,,Design,Positive
2023-01-21 18:28:19+00:00,1616865290142507009,"@tyromper Yeah, we’re thinking hard about this",,Thinking ,Neutral
2023-01-21 18:09:15+00:00,1616860489010798592,@PeterDiamandis Absolutely. Freedom means freedom to die when you are sure that you want to.,,freedom,Neutral
2023-01-21 18:07:38+00:00,1616860084398874624,@TheRabbitHole84 Notes must stay pure.,,notes ,Neutral
2023-01-21 18:05:20+00:00,1616859504444059649,@ScottAdamsSays @Dilbert_Daily 🤣,,Dilbert,Neutral
2023-01-21 17:54:43+00:00,1616856834702475267,@giano That’s the plan!,,Making plans,Neutral
2023-01-21 17:51:04+00:00,1616855915386507267,@TheRabbitHole84 Maybe there’s a way to do this by placing an ad below tweet details,,Placing an Ad on Twitter,Neutral
2023-01-21 17:49:22+00:00,1616855485294215168,"Also, there will be a higher priced subscription that allows zero ads",,Subscription pricing ,Positive
2023-01-21 17:41:22+00:00,1616853475220156417,Ads are too frequent on Twitter and too big. Taking steps to address both in coming weeks.,,Ads on Twitter ,Neutral
2023-01-21 17:39:41+00:00,1616853050081280000,@Austen 🤣,,Austen,Neutral
2023-01-21 17:35:01+00:00,1616851877697843201,"@CollinRugg That is a little delayed, as a key researcher can only travel to Twitter in early Feb",,Travel ,Neutral
2023-01-21 09:07:40+00:00,1616724195035197440,Je me souviens Pluto 🥹,,Memory,Neutral
2023-01-21 07:59:05+00:00,1616706936938065921,@DexterWWinters @ScottAdamsSays Was required to visit Tesla Giga Berlin. Not my choice.,,Tesla Giga Berlin,Neutral
2023-01-21 07:57:28+00:00,1616706530841333761,"@unusual_whales The note is incorrect. There are ~2300 active, working employees at Twitter.

There are still hundreds of employees working on trust &amp; safety, along with several thousand contractors. 

Less than 10 people from my other companies are working at Twitter.",,Working for Twitter,Neutral
2023-01-21 07:53:26+00:00,1616705517614923777,"@peters8620 @stillgray @ScottAdamsSays I had OG C19 before vaccines came out and it was basically a mild cold.

Then had J&amp;J vaccine with no bad effects, except my arm hurt briefly.

First mRNA booster was ok, but the second one crushed me.",,Vaccines,Positive
2023-01-21 07:22:02+00:00,1616697612043972610,"@ScottAdamsSays I had major side effects from my second booster shot. Felt like I was dying for several days. Hopefully, no permanent damage, but I dunno.",,Side effects of getting a second booster shot ,undefined
2023-01-21 07:19:35+00:00,1616696995376410625,@CommunityNotes Extremely important,,CommunityNotes ,Positive
2023-01-21 07:18:02+00:00,1616696605868195841,@BillyM2k @joshzepps Sigh … I hope Sam becomes his old super rational self again one day,,Sam ,Neutral
2023-01-21 07:02:40+00:00,1616692740657655808,@slashdot Cool,,Slashdot ,Positive
2023-01-21 07:00:34+00:00,1616692209449066496,@LayahHeilpern Interesting &amp; entertaining content from around the world is worth seeing,,Entertaining content,Positive
2023-01-21 06:46:49+00:00,1616688751786479617,@WorldAndScience 🤣 yeah,,worldandscience,Neutral
2023-01-21 06:42:57+00:00,1616687777562886144,@stats_feed Wow,,Statistics ,Neutral
2023-01-21 05:47:36+00:00,1616673849206243338,"@lexfridman Two of the worst possible curses:
- You will live forever
- You can have anything you want",,Curses ,Neutral
2023-01-21 03:18:35+00:00,1616636348789821440,"@TheRightMelissa Back then, George Washington was the “old guy” at age 44!",,George Washington,Neutral
2023-01-21 03:16:04+00:00,1616635714401374209,"@EvaFoxU @BillyM2k Japan has higher total user-minutes than the USA, so Japan is actually #1",,Comparative usage of mobile phone in USA and Japan.,undefined
2023-01-21 00:50:16+00:00,1616599022592225282,@TimRunsHisMouth Good question,,Question ,Neutral
2023-01-21 00:40:35+00:00,1616596584174882816,(Tweets will be translated before being recommended),,Recommendations,Positive
2023-01-21 00:37:50+00:00,1616595891422629889,@vastblastx Coming feature,,vastblastx,Neutral
2023-01-21 00:35:56+00:00,1616595415675330563,There are epic tweets in other countries every day (Japan especially),,Social Media Content,Neutral
2023-01-21 00:31:38+00:00,1616594332907372544,"Next Twitter update will remember whether you were on For You (ie recommended), Following or list you made &amp; stop switching you back to recommended tweets",,Tweet Updates ,Neutral
2023-01-21 00:26:21+00:00,1616593003191181314,"@APompliano More than triple that when you add social security, Medicare &amp; govt pension obligations",,Government pension obligations,Neutral
2023-01-21 00:22:40+00:00,1616592077831426048,@AdamShawNY Wow,,Adam Shawny,Positive
2023-01-21 00:14:10+00:00,1616589938266632193,@ryan_pickering_ @welt !!,,Ryan Pickering,Neutral
2023-01-20 23:43:24+00:00,1616582196105732096,@rustyrockets @AndrewLawton 🤣,,Andrew Lawton ,Neutral
2023-01-20 23:23:17+00:00,1616577133945688065,"Exactly! If companies post interesting or entertaining content, they will gain an audience rapidly.","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/FonsDK/status/1616201453013504007', 'date': '2023-01-19T22:30:28+00:00', 'rawContent': 'Tesla started to actively tweet updates &amp; educational content at the start of December.\n\nThe outcome has been tremendous.\nI hope that @Tesla continues utilizing Twitter like this!\n\nTwitter users &amp; companies should take note of this—post interesting content &amp; results will follow… https://t.co/sFY0DgIbjL', 'renderedContent': 'Tesla started to actively tweet updates &amp; educational content at the start of December.\n\nThe outcome has been tremendous.\nI hope that @Tesla continues utilizing Twitter like this!\n\nTwitter users &amp; companies should take note of this—post interesting content &amp; results will follow… https://t.co/sFY0DgIbjL', 'id': 1616201453013504007, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'FonsDK', 'id': 2337692699, 'displayname': 'Mathias Føns', 'rawDescription': 'Tesla & Shift4 Payments Investor — I strive to provide concise & intelligible information & analysis.', 'renderedDescription': 'Tesla & Shift4 Payments Investor — I strive to provide concise & intelligible information & analysis.', 'descriptionLinks': None, 'verified': False, 'created': '2014-02-11T13:16:50+00:00', 'followersCount': 18645, 'friendsCount': 300, 'statusesCount': 3137, 'favouritesCount': 12678, 'listedCount': 249, 'mediaCount': 887, 'location': '🇩🇰', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1485391315819020292/1_3QNpYj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2337692699/1664712882', 'label': None, 'description': 'Tesla & Shift4 Payments Investor — I strive to provide concise & intelligible information & analysis.', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/FonsDK'}, 'replyCount': 176, 'retweetCount': 260, 'likeCount': 2344, 'quoteCount': 64, 'conversationId': 1616201453013504007, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fm3mpwpXEAk0oSH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fm3mpwpXEAk0oSH?format=jpg&name=orig', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'Tesla', 'id': 13298072, 'displayname': 'Tesla', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/Tesla'}], 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 9171570, 'vibe': None, 'content': 'Tesla started to actively tweet updates &amp; educational content at the start of December.\n\nThe outcome has been tremendous.\nI hope that @Tesla continues utilizing Twitter like this!\n\nTwitter users &amp; companies should take note of this—post interesting content &amp; results will follow… https://t.co/sFY0DgIbjL', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'FonsDK'}",Companies using social media content,Positive
2023-01-20 23:00:47+00:00,1616571469357776896,"@DavidSacks I am super pro Ukraine, but relentless escalation is very risky for Ukraine and the world",,Ukraine,Neutral
2023-01-20 22:56:43+00:00,1616570445226180623,@ezralevant Power to the people!,,Ezra Levant ,Positive
2023-01-20 22:50:23+00:00,1616568851201916945,"@WallStreetSilv Macron is doing the difficult, but right thing. The retirement age of 62 was set when lifespans were much shorter. It is impossible for a small number of workers to support a massive number of retirees.",,retirement age ,Neutral
2023-01-20 22:44:23+00:00,1616567341936148481,@proetrie 🤣,,Proetrie,Neutral
2023-01-20 22:43:30+00:00,1616567121231892480,@BillyM2k @unusual_whales It is actually not true. Employee headcount is almost double that.,,Employee headcount,Neutral
2023-01-20 20:30:40+00:00,1616533691156819968,"Major Twitter improvement we just released is that you can now bookmark tweets from tweet details page.

Importantly, bookmarks are *private*, unlike likes. No one other than you can see your bookmarks.",,Twitter bookmark feature,Positive
2023-01-20 20:20:17+00:00,1616531077790826497,Twitter app update now available on App Store,,twitter app update,Positive
2023-01-20 20:13:58+00:00,1616529489743446016,@EvaFoxU True,,Topic - Eva Fox ,undefined
2023-01-20 20:02:18+00:00,1616526551012769793,"@TitterTakeover Onboarding should have fewer steps, not more, but creating pinned lists should automatically be offered if you swipe past Following. 

Also, we need to offer suggested lists by category, so you can use awesome subject matter lists created by others.",,Onboarding ,Neutral
2023-01-20 19:55:41+00:00,1616524886201225217,"Use pinned Lists to improve your Twitter experience!

1. Tap Lists on your profile page.
2. Create list of accounts to follow.
3. Tap pin icon. 

This allows you to swipe left/right between For You, Following and Lists.",,Creating lists on Twitter,Positive
2023-01-20 19:39:06+00:00,1616520714236092417,"@SawyerMerritt @Tesla Teslas are the safest cars on the road, but most people don’t know that",,Tesla cars ,Neutral
2023-01-20 19:08:13+00:00,1616512943629414406,@morganisawizard Bolitho also fought in the Battle of the Somme. He was buried alive in a pile of bodies with a broken neck.,,Battle of the Somme,Neutral
2023-01-20 16:28:54+00:00,1616472847924461569,@paulg Exactly,,Paulg,Neutral
2023-01-20 16:06:16+00:00,1616467152147709953,"@engineers_feed Ok, maybe a little pontificating",,Engineers,Neutral
2023-01-20 15:48:11+00:00,1616462602674262017,@disclosetv …,,DiscloseTV,Neutral
2023-01-20 15:45:00+00:00,1616461802824699904,@cb_doge App update has been approved by Apple. Should go out in next day or so.,,CB Doge App Update ,Neutral
2023-01-20 05:31:02+00:00,1616307291732729857,@mualphaxi The pendulum has swung a bit too far,,Pendulum ,Neutral
2023-01-20 05:25:17+00:00,1616305844412649472,"@WallStreetSilv Even if you tax every billionaire in America at 100%, it barely makes a dent in the national debt. In the end, the government will be forced to tax everyone to pay the debt.

Btw, $31T doesn’t include unfunded liabilities, which are *much* higher.",,National Debt ,Negative
2023-01-20 05:10:01+00:00,1616302002652459008,"@cb_doge @ElijahSchaffer If bots are removed from the system, their likes will be removed too. Are you seeing likes from clearly human accounts disappear?",,Social media bots,undefined
2023-01-20 05:07:43+00:00,1616301425210044416,@ElijahSchaffer Are you still finding engagement to be low?,,Engagement ,Negative
2023-01-19 23:31:54+00:00,1616216911318241284,@stillgray Good question to ask him,,Asking questions,Neutral
2023-01-19 21:15:05+00:00,1616182481379807233,"@teslaownersSV @SjvTesla It is very difficult to stop bots &amp; trolls, while not affecting real users. Won’t be perfect either way, but Twitter is far more resilient to fake accounts than it ever has been.",,Social media bots and trolls,Negative
2023-01-19 21:01:35+00:00,1616179085507702785,"Twitter is arguably already the least wrong source of truth on the Internet, but we obviously still have a long way to go.

Enabling @CommunityNotes to operate at very large scale and providing maximum transparency about how Twitter works are fundamental to building trust.",,Social media trust ,Positive
2023-01-19 19:00:48+00:00,1616148686668713984,@ShellenbergerMD @mgurri The peer-enforced sameness of thought in most of the media is troubling,,Sameness in media,Neutral
2023-01-19 18:18:56+00:00,1616138152217042944,"@Js_Makali @financialjuice No, I am wrong too often",,Financial advice,Neutral
2023-01-19 18:17:06+00:00,1616137688670932993,"@SenSchumer Trimming some government expenditures would be wise
https://t.co/1EwWyqetir",,Trimming government expenditures ,Neutral
2023-01-19 18:14:24+00:00,1616137013123776512,@financialjuice Peak oil demand probably happens within the next 5 years,,Peak Oil Demand,Neutral
2023-01-19 18:11:24+00:00,1616136254525149185,"@financialjuice True, there will be a long tail of usage, but it will peak long before then",,Long Tail Usage ,Neutral
2023-01-19 18:08:02+00:00,1616135408265596929,@Lukewearechange Ahem …,,LukeWearechange ,Neutral
2023-01-19 18:07:27+00:00,1616135261863432192,@AlecStapp Seriously! It is super important to keep ace players in the United States. Forcing them to work for other countries is so crazy.,,International labor & trade,Neutral
2023-01-19 18:03:56+00:00,1616134378064859136,"@teslaownersSV @Tesla @Ford @Rivian @LucidMotors Fed rate increases make cars more expensive for consumers, increasing the difficulty level for automotive companies",,Automotive companies and the difficulty of increasing consumer costs due to rising,undefined
2023-01-19 11:30:03+00:00,1616035255051489280,@OzraeliAvi Your critique is spot on,,Criticizing,Negative
2023-01-19 10:54:51+00:00,1616026394240356352,🛡️ VE RI TAS 🛡️,,This is a fragment of a sentence and cannot be analyzed for its topic and,undefined
2023-01-19 09:39:55+00:00,1616007538176323585,@Rainmaker1973 Hope you recover soon. Medical technology could be a lot better.,,Medical technology,Positive
2023-01-19 09:32:47+00:00,1616005743819513856,@levie Sweet dreams,,Sweet dreams,Positive
2023-01-19 08:51:18+00:00,1615995300463927296,"@john @fullsendpodcast @joerogan The many ice ages &amp; continental drift give you a feeling for deep time
https://t.co/69DCA4MitL",,Ice Ages and Continental Drift ,Neutral
2023-01-19 08:23:14+00:00,1615988240892440576,@greg_price11 Edelman is a despicable human being – his job is literally being a professional liar!,,Greg Edelman,Negative
2023-01-18 23:05:45+00:00,1615847943197847552,@michaeljknowles “Recalibration of free speech”,,Free Speech,Neutral
2023-01-18 21:56:52+00:00,1615830609464791040,"@paulg People can disguise their own morality, but not that of their friends. Birds of a feather …",,Morality ,Neutral
2023-01-18 20:19:00+00:00,1615805981723889665,Great work by Tesla Team!,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/teslaownersSV/status/1615547782043160576', 'date': '2023-01-18T03:13:01+00:00', 'rawContent': 'Electric vehicles make up 10% of car sales and EVs are up 68% y/y on volume. Huge shout out to @tesla @elonmusk for making this happen and leading this revolution  https://t.co/crHgXLMQhV', 'renderedContent': 'Electric vehicles make up 10% of car sales and EVs are up 68% y/y on volume. Huge shout out to @tesla @elonmusk for making this happen and leading this revolution  https://t.co/crHgXLMQhV', 'id': 1615547782043160576, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'teslaownersSV', 'id': 1016059981907386368, 'displayname': 'Tesla Owners Silicon Valley', 'rawDescription': 'Account follows: The most Notorious Tesla Owners Club in the world & the founders journey as an owner. We aren’t Tesla. We are an independent organization.', 'renderedDescription': 'Account follows: The most Notorious Tesla Owners Club in the world & the founders journey as an owner. We aren’t Tesla. We are an independent organization.', 'descriptionLinks': None, 'verified': False, 'created': '2018-07-08T20:42:31+00:00', 'followersCount': 685620, 'friendsCount': 568, 'statusesCount': 115361, 'favouritesCount': 112034, 'listedCount': 2009, 'mediaCount': 30455, 'location': 'Silicon Valley', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/Teslaownerssv', 'url': 'https://linktr.ee/Teslaownerssv', 'tcourl': 'https://t.co/jL2WrOcJqz', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581464502746238978/88EWeHhx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1016059981907386368/1652627724', 'label': None, 'description': 'Account follows: The most Notorious Tesla Owners Club in the world & the founders journey as an owner. We aren’t Tesla. We are an independent organization.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/jL2WrOcJqz', 'linkUrl': 'https://linktr.ee/Teslaownerssv', 'url': 'https://twitter.com/teslaownersSV'}, 'replyCount': 216, 'retweetCount': 369, 'likeCount': 2254, 'quoteCount': 67, 'conversationId': 1615547782043160576, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/media/FmrgTxVWYAAiUUN.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1615328448381075456/pl/dEBnjpSWHxTR_qsk.m3u8?tag=16&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1615328448381075456/vid/640x360/ToM1JtxY9O1kc0qh.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1615328448381075456/vid/480x270/eBVbRvhwz_AW0l0v.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 288000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/amplify_video/1615328448381075456/vid/1280x720/Da8ZHGrx3TZJowlB.mp4?tag=16', 'contentType': 'video/mp4', 'bitrate': 2176000}], 'duration': 21.655, 'views': 1889830, 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'Tesla', 'id': 13298072, 'displayname': 'Tesla', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/Tesla'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'elonmusk', 'id': 44196397, 'displayname': 'Elon Musk', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/elonmusk'}], 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 9976795, 'vibe': None, 'content': 'Electric vehicles make up 10% of car sales and EVs are up 68% y/y on volume. Huge shout out to @tesla @elonmusk for making this happen and leading this revolution  https://t.co/crHgXLMQhV', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'teslaownersSV'}",Tesla team ,Positive
2023-01-18 18:34:59+00:00,1615779802543443969,"To be clear, I’m not someone who thinks lots of government agencies should be abolished (maybe a few), but we should always question our institutions, as this strengthens the bedrock of democracy.",,Government institutions,Neutral
2023-01-18 18:24:13+00:00,1615777094281334784,Why did American media go from questioning the State and “speaking truth to power” to doing their bidding?,,American media ,Neutral
2023-01-18 18:18:56+00:00,1615775765702004737,"@alx Will be interesting to see how the Biden administration reacts to this. 

They may try to weaponize Federal agencies against Twitter.",,Biden Administration reaction ,Neutral
2023-01-18 16:49:31+00:00,1615753259972702208,The World Economic Forum should control the world,,World Economic Forum ,Neutral
2023-01-18 16:44:19+00:00,1615751952465563650,@disclosetv WEF is increasingly becoming an unelected world government that the people never asked for and don’t want,,UN elected world government,Negative
2023-01-18 16:34:42+00:00,1615749531223851012,@ggreenwald @megynkelly Very true,,Megyn Kelly,Neutral
2023-01-18 16:30:55+00:00,1615748582145150978,"Media want to control what you know, which is why citizen journalism is essential","{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/cb_doge/status/1615746912350769152', 'date': '2023-01-18T16:24:17+00:00', 'rawContent': '""Twitter is now the #1 news app on the AppStore!"" 🥇\n\nOne of the reasons why mainstream media was against the Twitter Deal. Let that sink in @elonmusk https://t.co/e9Rgi9XQ8D', 'renderedContent': '""Twitter is now the #1 news app on the AppStore!"" 🥇\n\nOne of the reasons why mainstream media was against the Twitter Deal. Let that sink in @elonmusk https://t.co/e9Rgi9XQ8D', 'id': 1615746912350769152, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'cb_doge', 'id': 1389913567671975937, 'displayname': 'DogeDesigner', 'rawDescription': 'UX/UI & Graphic Designer at Dogecoin & MyDoge Inc.', 'renderedDescription': 'UX/UI & Graphic Designer at Dogecoin & MyDoge Inc.', 'descriptionLinks': None, 'verified': False, 'created': '2021-05-05T12:03:43+00:00', 'followersCount': 124538, 'friendsCount': 420, 'statusesCount': 13425, 'favouritesCount': 39787, 'listedCount': 454, 'mediaCount': 6175, 'location': 'Dogecoin.com', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'MyDoge.com', 'url': 'http://MyDoge.com', 'tcourl': 'https://t.co/E0fsFaNL4g', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498070100393754625/C2V-fbll_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1389913567671975937/1648291547', 'label': None, 'description': 'UX/UI & Graphic Designer at Dogecoin & MyDoge Inc.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/E0fsFaNL4g', 'linkUrl': 'http://MyDoge.com', 'url': 'https://twitter.com/cb_doge'}, 'replyCount': 674, 'retweetCount': 2149, 'likeCount': 12075, 'quoteCount': 273, 'conversationId': 1615746912350769152, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FmxJQD4aEAEDOKj?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FmxJQD4aEAEDOKj?format=jpg&name=orig', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'elonmusk', 'id': 44196397, 'displayname': 'Elon Musk', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/elonmusk'}], 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 17672875, 'vibe': None, 'content': '""Twitter is now the #1 news app on the AppStore!"" 🥇\n\nOne of the reasons why mainstream media was against the Twitter Deal. Let that sink in @elonmusk https://t.co/e9Rgi9XQ8D', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'cb_doge'}",Citizen Journalism ,Neutral
2023-01-18 11:02:06+00:00,1615665832021098497,@ElijahSchaffer An update to the For You algorithm included too many tweets from people users didn’t follow. That change has been reverted.,,Algorithm update,Neutral
2023-01-18 10:47:03+00:00,1615662044199661568,@TaraBull808 Brief synchronization lag between our Atlanta &amp; Portland data centers,,Data Centers ,Neutral
2023-01-18 10:40:13+00:00,1615660323029278721,"@physorg_com @USC @PNASNews Maybe because it’s online &amp; social …

How is it possible that copycat propaganda is published simultaneously on so many legacy media channels? 

That is the question you should be asking.",,Social media as a form of propaganda,Neutral
2023-01-17 21:29:45+00:00,1615461396313178115,@glennbeck @ShellenbergerMD Citizen journalism is vital to the future of civilization,,Citizen Journalism,Neutral
2023-01-17 17:54:24+00:00,1615407202780721158,@mmm_machiavelli @ScottAdamsSays Wow,,Mmm Machiavelli ScottAdamsSays Wow,undefined
2023-01-17 17:52:24+00:00,1615406697849442304,"The party is on!! 🚀 💫 ♥️
https://t.co/zoa3qmcXqC",,Party,Neutral
2023-01-17 17:40:39+00:00,1615403742001762304,@ScottAdamsSays Would be great if someone could compile a game contest of who said the craziest stuff between 4chan and WEF! My money is on the latter.,,Game contests,Neutral
2023-01-17 17:35:25+00:00,1615402425514614785,@karpathy Great thread,,"Karpathy""s thread",Positive
2023-01-17 17:25:23+00:00,1615399898568101889,@TikTokInvestors Are these real? This video implies people physically show up to work.,,TikTok Investors,Neutral
